task_type,selection_role,condition,run_id,source_dataset,model_name,retain_mechanism,reinforcement_repeats,sample_count,timestamp,source_persona_a,source_persona_b
machine_mindset,A_history_to_B,A_history_to_B,persona_20260411T121844Z_46c795b9,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,history,1,30,2026-04-11T12:19:42.471008+00:00,ESTP,ISFJ
machine_mindset,A_only,A_only,persona_20260410T045004Z_b35d998a,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,none,0,30,2026-04-10T04:50:38.798956+00:00,ESTP,ESTP
machine_mindset,A_summary_to_B,A_summary_to_B,persona_20260411T122421Z_a2482990,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,summary,1,30,2026-04-11T12:25:10.506443+00:00,ESTP,ISFJ
machine_mindset,B_history_to_B,B_history_to_B,persona_20260411T122635Z_ba81142b,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,history,1,30,2026-04-11T12:26:35.128341+00:00,ESTP,ISFJ
machine_mindset,B_only,B_only,persona_20260410T043956Z_94953cd7,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,none,0,30,2026-04-10T04:40:32.989886+00:00,ISFJ,ISFJ
machine_mindset,B_summary_to_B,B_summary_to_B,persona_20260411T122702Z_69523a4a,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,summary,1,30,2026-04-11T12:27:02.506257+00:00,ESTP,ISFJ
ifeval,A_history_to_B,A_history_to_B,persona_20260411T121954Z_645012f4,ifeval,gemini-2.5-flash-lite,history,1,30,2026-04-11T12:21:48.047934+00:00,ESTP,ISFJ
ifeval,A_only,A_only,persona_20260410T045048Z_742e9468,ifeval,gemini-2.5-flash-lite,none,0,30,2026-04-10T04:51:43.505510+00:00,ESTP,ESTP
ifeval,A_summary_to_B,A_summary_to_B,persona_20260411T122521Z_05d7900c,ifeval,gemini-2.5-flash-lite,summary,1,30,2026-04-11T12:26:19.180109+00:00,ESTP,ISFJ
ifeval,B_history_to_B,B_history_to_B,persona_20260411T122646Z_9db622b8,ifeval,gemini-2.5-flash-lite,history,1,30,2026-04-11T12:26:46.502930+00:00,ESTP,ISFJ
ifeval,B_only,B_only,persona_20260410T044043Z_25472c73,ifeval,gemini-2.5-flash-lite,none,0,30,2026-04-10T04:41:36.829511+00:00,ISFJ,ISFJ
ifeval,B_summary_to_B,B_summary_to_B,persona_20260411T122713Z_39af8c9c,ifeval,gemini-2.5-flash-lite,summary,1,30,2026-04-11T12:27:13.589114+00:00,ESTP,ISFJ
mbti_mcq,A_history_to_B,A_history_to_B,persona_20260411T141502Z_97d95648,mbti_questions,gemini-2.5-flash-lite,history,1,93,2026-04-11T14:17:42.826419+00:00,ESTP,ENTJ
mbti_mcq,A_only,A_only,persona_20260410T044813Z_e70ff536,mbti_questions,gemini-2.5-flash-lite,none,0,93,2026-04-10T04:49:58.464405+00:00,ESTP,ESTP
mbti_mcq,A_summary_to_B,A_summary_to_B,persona_20260411T142005Z_0e0011dd,mbti_questions,gemini-2.5-flash-lite,summary,1,93,2026-04-11T14:23:08.535045+00:00,ESTP,ENTJ
mbti_mcq,B_history_to_B,B_history_to_B,persona_20260411T142542Z_ba5fa80b,mbti_questions,gemini-2.5-flash-lite,history,1,93,2026-04-11T14:25:42.244408+00:00,ESTP,ENTJ
mbti_mcq,B_only,B_only,persona_20260410T044143Z_ae3a3961,mbti_questions,gemini-2.5-flash-lite,none,0,93,2026-04-10T04:43:15.825228+00:00,ENTJ,ENTJ
mbti_mcq,B_summary_to_B,B_summary_to_B,persona_20260411T142630Z_d43a0dd1,mbti_questions,gemini-2.5-flash-lite,summary,1,93,2026-04-11T14:26:30.418508+00:00,ESTP,ENTJ
machine_mindset,A_history_to_B,A_history_to_B,persona_20260411T141749Z_9d219db7,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,history,1,30,2026-04-11T14:18:44.373679+00:00,ESTP,ENTJ
machine_mindset,A_only,A_only,persona_20260410T045004Z_b35d998a,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,none,0,30,2026-04-10T04:50:38.798956+00:00,ESTP,ESTP
machine_mindset,A_summary_to_B,A_summary_to_B,persona_20260411T142316Z_29d45797,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,summary,1,30,2026-04-11T14:24:09.526555+00:00,ESTP,ENTJ
machine_mindset,B_history_to_B,B_history_to_B,persona_20260411T142549Z_0c4cc7ad,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,history,1,30,2026-04-11T14:25:49.272759+00:00,ESTP,ENTJ
machine_mindset,B_only,B_only,persona_20260410T044322Z_4a327fe0,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,none,0,30,2026-04-10T04:43:53.800651+00:00,ENTJ,ENTJ
machine_mindset,B_summary_to_B,B_summary_to_B,persona_20260411T142638Z_494633fe,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,summary,1,30,2026-04-11T14:26:38.201539+00:00,ESTP,ENTJ
ifeval,A_history_to_B,A_history_to_B,persona_20260411T141855Z_05ae817a,ifeval,gemini-2.5-flash-lite,history,1,30,2026-04-11T14:19:57.955779+00:00,ESTP,ENTJ
ifeval,A_only,A_only,persona_20260410T045048Z_742e9468,ifeval,gemini-2.5-flash-lite,none,0,30,2026-04-10T04:51:43.505510+00:00,ESTP,ESTP
ifeval,A_summary_to_B,A_summary_to_B,persona_20260411T142420Z_88a70b4e,ifeval,gemini-2.5-flash-lite,summary,1,30,2026-04-11T14:25:34.461441+00:00,ESTP,ENTJ
ifeval,B_history_to_B,B_history_to_B,persona_20260411T142622Z_011231d0,ifeval,gemini-2.5-flash-lite,history,1,30,2026-04-11T14:26:22.934276+00:00,ESTP,ENTJ
ifeval,B_only,B_only,persona_20260410T044405Z_2b545982,ifeval,gemini-2.5-flash-lite,none,0,30,2026-04-10T04:44:52.827520+00:00,ENTJ,ENTJ
ifeval,B_summary_to_B,B_summary_to_B,persona_20260411T142652Z_eec0873a,ifeval,gemini-2.5-flash-lite,summary,1,30,2026-04-11T14:26:52.064637+00:00,ESTP,ENTJ
mbti_mcq,A_history_to_B,A_history_to_B,persona_20260411T155700Z_cfa5e072,mbti_questions,gemini-2.5-flash-lite,history,1,93,2026-04-11T15:59:38.259992+00:00,ESTP,ENTP
mbti_mcq,A_only,A_only,persona_20260410T044813Z_e70ff536,mbti_questions,gemini-2.5-flash-lite,none,0,93,2026-04-10T04:49:58.464405+00:00,ESTP,ESTP
mbti_mcq,A_summary_to_B,A_summary_to_B,persona_20260411T160216Z_9dacb9b7,mbti_questions,gemini-2.5-flash-lite,summary,1,93,2026-04-11T16:04:46.547193+00:00,ESTP,ENTP
mbti_mcq,B_history_to_B,B_history_to_B,persona_20260411T160729Z_4349b230,mbti_questions,gemini-2.5-flash-lite,history,1,93,2026-04-11T16:07:29.308695+00:00,ESTP,ENTP
mbti_mcq,B_only,B_only,persona_20260410T044500Z_4f57f0a8,mbti_questions,gemini-2.5-flash-lite,none,0,93,2026-04-10T04:46:22.820941+00:00,ENTP,ENTP
mbti_mcq,B_summary_to_B,B_summary_to_B,persona_20260411T160756Z_24b69983,mbti_questions,gemini-2.5-flash-lite,summary,1,93,2026-04-11T16:07:56.567692+00:00,ESTP,ENTP
machine_mindset,A_history_to_B,A_history_to_B,persona_20260411T155945Z_cc04093a,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,history,1,30,2026-04-11T16:00:43.982083+00:00,ESTP,ENTP
machine_mindset,A_only,A_only,persona_20260410T045004Z_b35d998a,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,none,0,30,2026-04-10T04:50:38.798956+00:00,ESTP,ESTP
machine_mindset,A_summary_to_B,A_summary_to_B,persona_20260411T160453Z_edc87b0b,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,summary,1,30,2026-04-11T16:06:00.332969+00:00,ESTP,ENTP
machine_mindset,B_history_to_B,B_history_to_B,persona_20260411T160736Z_d7613fdb,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,history,1,30,2026-04-11T16:07:36.384317+00:00,ESTP,ENTP
machine_mindset,B_only,B_only,persona_20260410T044630Z_345f59a8,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,none,0,30,2026-04-10T04:47:02.147973+00:00,ENTP,ENTP
machine_mindset,B_summary_to_B,B_summary_to_B,persona_20260411T160803Z_0ebb4d04,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,summary,1,30,2026-04-11T16:08:03.572757+00:00,ESTP,ENTP
ifeval,A_history_to_B,A_history_to_B,persona_20260411T160055Z_5e4e6d91,ifeval,gemini-2.5-flash-lite,history,1,30,2026-04-11T16:02:08.119201+00:00,ESTP,ENTP
ifeval,A_only,A_only,persona_20260410T045048Z_742e9468,ifeval,gemini-2.5-flash-lite,none,0,30,2026-04-10T04:51:43.505510+00:00,ESTP,ESTP
ifeval,A_summary_to_B,A_summary_to_B,persona_20260411T160611Z_d0b30f4f,ifeval,gemini-2.5-flash-lite,summary,1,30,2026-04-11T16:07:21.508554+00:00,ESTP,ENTP
ifeval,B_history_to_B,B_history_to_B,persona_20260411T160748Z_6f739f56,ifeval,gemini-2.5-flash-lite,history,1,30,2026-04-11T16:07:48.369380+00:00,ESTP,ENTP
ifeval,B_only,B_only,persona_20260410T044713Z_521c9ce7,ifeval,gemini-2.5-flash-lite,none,0,30,2026-04-10T04:48:06.329708+00:00,ENTP,ENTP
ifeval,B_summary_to_B,B_summary_to_B,persona_20260411T160814Z_6b2fd405,ifeval,gemini-2.5-flash-lite,summary,1,30,2026-04-11T16:08:14.732856+00:00,ESTP,ENTP
mbti_mcq,A_history_to_B,A_history_to_B,persona_20260410T195243Z_3cfb76eb,mbti_questions,gemini-2.5-flash-lite,history,1,93,2026-04-10T19:54:07.623318+00:00,ESTP,ISTP
mbti_mcq,A_only,A_only,persona_20260410T044813Z_e70ff536,mbti_questions,gemini-2.5-flash-lite,none,0,93,2026-04-10T04:49:58.464405+00:00,ESTP,ESTP
mbti_mcq,A_summary_to_B,A_summary_to_B,persona_20260410T195538Z_fdf13cdc,mbti_questions,gemini-2.5-flash-lite,summary,1,93,2026-04-10T19:57:23.172261+00:00,ESTP,ISTP
mbti_mcq,B_history_to_B,B_history_to_B,persona_20260410T195908Z_5f0ed0fb,mbti_questions,gemini-2.5-flash-lite,history,1,93,2026-04-10T19:59:08.767510+00:00,ESTP,ISTP
mbti_mcq,B_only,B_only,persona_20260410T045149Z_81d3fb2a,mbti_questions,gemini-2.5-flash-lite,none,0,93,2026-04-10T04:53:08.811080+00:00,ISTP,ISTP
mbti_mcq,B_summary_to_B,B_summary_to_B,persona_20260410T195931Z_a18d02d4,mbti_questions,gemini-2.5-flash-lite,summary,1,93,2026-04-10T19:59:31.512916+00:00,ESTP,ISTP
machine_mindset,A_history_to_B,A_history_to_B,persona_20260410T195413Z_41a40c3d,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,history,1,30,2026-04-10T19:54:41.236036+00:00,ESTP,ISTP
machine_mindset,A_only,A_only,persona_20260410T045004Z_b35d998a,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,none,0,30,2026-04-10T04:50:38.798956+00:00,ESTP,ESTP
machine_mindset,A_summary_to_B,A_summary_to_B,persona_20260410T195729Z_4a8aec59,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,summary,1,30,2026-04-10T19:58:04.150581+00:00,ESTP,ISTP
machine_mindset,B_history_to_B,B_history_to_B,persona_20260410T195915Z_a1772648,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,history,1,30,2026-04-10T19:59:15.130432+00:00,ESTP,ISTP
machine_mindset,B_only,B_only,persona_20260410T045314Z_c394afb1,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,none,0,30,2026-04-10T04:53:43.797326+00:00,ISTP,ISTP
machine_mindset,B_summary_to_B,B_summary_to_B,persona_20260410T195937Z_f6b655cf,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,summary,1,30,2026-04-10T19:59:37.605291+00:00,ESTP,ISTP
ifeval,A_history_to_B,A_history_to_B,persona_20260410T195450Z_edfb5108,ifeval,gemini-2.5-flash-lite,history,1,30,2026-04-10T19:55:32.129291+00:00,ESTP,ISTP
ifeval,A_only,A_only,persona_20260410T045048Z_742e9468,ifeval,gemini-2.5-flash-lite,none,0,30,2026-04-10T04:51:43.505510+00:00,ESTP,ESTP
ifeval,A_summary_to_B,A_summary_to_B,persona_20260410T195813Z_ac3928ca,ifeval,gemini-2.5-flash-lite,summary,1,30,2026-04-10T19:59:02.028247+00:00,ESTP,ISTP
ifeval,B_history_to_B,B_history_to_B,persona_20260410T195924Z_1e114d25,ifeval,gemini-2.5-flash-lite,history,1,30,2026-04-10T19:59:24.715150+00:00,ESTP,ISTP
ifeval,B_only,B_only,persona_20260410T045354Z_ffc1d7d9,ifeval,gemini-2.5-flash-lite,none,0,30,2026-04-10T04:54:46.906493+00:00,ISTP,ISTP
ifeval,B_summary_to_B,B_summary_to_B,persona_20260410T195947Z_f316d6c8,ifeval,gemini-2.5-flash-lite,summary,1,30,2026-04-10T19:59:47.331423+00:00,ESTP,ISTP
mbti_mcq,A_history_to_B,A_history_to_B,persona_20260410T195954Z_e5879f6c,mbti_questions,gemini-2.5-flash-lite,history,1,93,2026-04-10T20:01:32.432693+00:00,ESTP,ISFP
mbti_mcq,A_only,A_only,persona_20260410T044813Z_e70ff536,mbti_questions,gemini-2.5-flash-lite,none,0,93,2026-04-10T04:49:58.464405+00:00,ESTP,ESTP
mbti_mcq,A_summary_to_B,A_summary_to_B,persona_20260410T200323Z_67858796,mbti_questions,gemini-2.5-flash-lite,summary,1,93,2026-04-10T20:04:48.812721+00:00,ESTP,ISFP
mbti_mcq,B_history_to_B,B_history_to_B,persona_20260410T200646Z_15a9d574,mbti_questions,gemini-2.5-flash-lite,history,1,93,2026-04-10T20:06:46.389205+00:00,ESTP,ISFP
mbti_mcq,B_only,B_only,persona_20260410T045454Z_379c51fe,mbti_questions,gemini-2.5-flash-lite,none,0,93,2026-04-10T04:56:10.062268+00:00,ISFP,ISFP
mbti_mcq,B_summary_to_B,B_summary_to_B,persona_20260410T200708Z_a720c04a,mbti_questions,gemini-2.5-flash-lite,summary,1,93,2026-04-10T20:07:09.044277+00:00,ESTP,ISFP
machine_mindset,A_history_to_B,A_history_to_B,persona_20260410T200138Z_2ce21397,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,history,1,30,2026-04-10T20:02:12.158800+00:00,ESTP,ISFP
machine_mindset,A_only,A_only,persona_20260410T045004Z_b35d998a,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,none,0,30,2026-04-10T04:50:38.798956+00:00,ESTP,ESTP
machine_mindset,A_summary_to_B,A_summary_to_B,persona_20260410T200455Z_7082a54a,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,summary,1,30,2026-04-10T20:05:36.225637+00:00,ESTP,ISFP
machine_mindset,B_history_to_B,B_history_to_B,persona_20260410T200652Z_d8cf78fb,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,history,1,30,2026-04-10T20:06:52.493592+00:00,ESTP,ISFP
machine_mindset,B_only,B_only,persona_20260410T045615Z_063590c2,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,none,0,30,2026-04-10T04:56:45.790328+00:00,ISFP,ISFP
machine_mindset,B_summary_to_B,B_summary_to_B,persona_20260410T200715Z_ca9996eb,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,summary,1,30,2026-04-10T20:07:15.260575+00:00,ESTP,ISFP
ifeval,A_history_to_B,A_history_to_B,persona_20260410T200222Z_dc1d2641,ifeval,gemini-2.5-flash-lite,history,1,30,2026-04-10T20:03:17.382368+00:00,ESTP,ISFP
ifeval,A_only,A_only,persona_20260410T045048Z_742e9468,ifeval,gemini-2.5-flash-lite,none,0,30,2026-04-10T04:51:43.505510+00:00,ESTP,ESTP
ifeval,A_summary_to_B,A_summary_to_B,persona_20260410T200547Z_4b6cf4c2,ifeval,gemini-2.5-flash-lite,summary,1,30,2026-04-10T20:06:39.542844+00:00,ESTP,ISFP
ifeval,B_history_to_B,B_history_to_B,persona_20260410T200702Z_974e87d4,ifeval,gemini-2.5-flash-lite,history,1,30,2026-04-10T20:07:02.293773+00:00,ESTP,ISFP
ifeval,B_only,B_only,persona_20260410T045655Z_8d5cdcbc,ifeval,gemini-2.5-flash-lite,none,0,30,2026-04-10T04:57:45.836195+00:00,ISFP,ISFP
ifeval,B_summary_to_B,B_summary_to_B,persona_20260410T200724Z_a8472f2e,ifeval,gemini-2.5-flash-lite,summary,1,30,2026-04-10T20:07:24.880894+00:00,ESTP,ISFP
mbti_mcq,A_history_to_B,A_history_to_B,persona_20260410T200731Z_9dcb1110,mbti_questions,gemini-2.5-flash-lite,history,1,93,2026-04-10T20:09:07.859762+00:00,ESTP,ENFP
mbti_mcq,A_only,A_only,persona_20260410T044813Z_e70ff536,mbti_questions,gemini-2.5-flash-lite,none,0,93,2026-04-10T04:49:58.464405+00:00,ESTP,ESTP
mbti_mcq,A_summary_to_B,A_summary_to_B,persona_20260410T201052Z_d45489d0,mbti_questions,gemini-2.5-flash-lite,summary,1,93,2026-04-10T20:12:03.531141+00:00,ESTP,ENFP
mbti_mcq,B_history_to_B,B_history_to_B,persona_20260410T201402Z_5ac2f4d7,mbti_questions,gemini-2.5-flash-lite,history,1,93,2026-04-10T20:14:02.810853+00:00,ESTP,ENFP
mbti_mcq,B_only,B_only,persona_20260410T045752Z_dc4b18d2,mbti_questions,gemini-2.5-flash-lite,none,0,93,2026-04-10T04:59:14.841676+00:00,ENFP,ENFP
mbti_mcq,B_summary_to_B,B_summary_to_B,persona_20260410T201425Z_27e5dbc3,mbti_questions,gemini-2.5-flash-lite,summary,1,93,2026-04-10T20:14:25.321818+00:00,ESTP,ENFP
machine_mindset,A_history_to_B,A_history_to_B,persona_20260410T200914Z_9ae037f6,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,history,1,30,2026-04-10T20:09:52.732031+00:00,ESTP,ENFP
machine_mindset,A_only,A_only,persona_20260410T045004Z_b35d998a,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,none,0,30,2026-04-10T04:50:38.798956+00:00,ESTP,ESTP
machine_mindset,A_summary_to_B,A_summary_to_B,persona_20260410T201209Z_08e951ec,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,summary,1,30,2026-04-10T20:12:54.354125+00:00,ESTP,ENFP
machine_mindset,B_history_to_B,B_history_to_B,persona_20260410T201409Z_76692cad,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,history,1,30,2026-04-10T20:14:09.062653+00:00,ESTP,ENFP
machine_mindset,B_only,B_only,persona_20260410T045921Z_f86a5d6f,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,none,0,30,2026-04-10T04:59:53.906993+00:00,ENFP,ENFP
machine_mindset,B_summary_to_B,B_summary_to_B,persona_20260410T201431Z_70cd86d8,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,summary,1,30,2026-04-10T20:14:31.640938+00:00,ESTP,ENFP
ifeval,A_history_to_B,A_history_to_B,persona_20260410T201002Z_82a8756f,ifeval,gemini-2.5-flash-lite,history,1,30,2026-04-10T20:10:45.439637+00:00,ESTP,ENFP
ifeval,A_only,A_only,persona_20260410T045048Z_742e9468,ifeval,gemini-2.5-flash-lite,none,0,30,2026-04-10T04:51:43.505510+00:00,ESTP,ESTP
ifeval,A_summary_to_B,A_summary_to_B,persona_20260410T201304Z_3e89ea29,ifeval,gemini-2.5-flash-lite,summary,1,30,2026-04-10T20:13:56.157753+00:00,ESTP,ENFP
ifeval,B_history_to_B,B_history_to_B,persona_20260410T201418Z_febdea44,ifeval,gemini-2.5-flash-lite,history,1,30,2026-04-10T20:14:18.612021+00:00,ESTP,ENFP
ifeval,B_only,B_only,persona_20260410T050003Z_974042aa,ifeval,gemini-2.5-flash-lite,none,0,30,2026-04-10T05:00:57.265233+00:00,ENFP,ENFP
ifeval,B_summary_to_B,B_summary_to_B,persona_20260410T201441Z_e84eb394,ifeval,gemini-2.5-flash-lite,summary,1,30,2026-04-10T20:14:41.216448+00:00,ESTP,ENFP
mbti_mcq,A_history_to_B,A_history_to_B,persona_20260410T201447Z_f0bb3980,mbti_questions,gemini-2.5-flash-lite,history,1,93,2026-04-10T20:15:59.318072+00:00,ESTP,ISTJ
mbti_mcq,A_only,A_only,persona_20260410T044813Z_e70ff536,mbti_questions,gemini-2.5-flash-lite,none,0,93,2026-04-10T04:49:58.464405+00:00,ESTP,ESTP
mbti_mcq,A_summary_to_B,A_summary_to_B,persona_20260410T201745Z_ab6a6d1a,mbti_questions,gemini-2.5-flash-lite,summary,1,93,2026-04-10T20:18:53.313644+00:00,ESTP,ISTJ
mbti_mcq,B_history_to_B,B_history_to_B,persona_20260410T202021Z_e7a89994,mbti_questions,gemini-2.5-flash-lite,history,1,93,2026-04-10T20:20:21.548650+00:00,ESTP,ISTJ
mbti_mcq,B_only,B_only,persona_20260410T050103Z_0ed2bd48,mbti_questions,gemini-2.5-flash-lite,none,0,93,2026-04-10T05:02:28.782753+00:00,ISTJ,ISTJ
mbti_mcq,B_summary_to_B,B_summary_to_B,persona_20260410T202044Z_e8d93d1e,mbti_questions,gemini-2.5-flash-lite,summary,1,93,2026-04-10T20:20:44.544608+00:00,ESTP,ISTJ
machine_mindset,A_history_to_B,A_history_to_B,persona_20260410T201605Z_0c54a891,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,history,1,30,2026-04-10T20:16:49.712905+00:00,ESTP,ISTJ
machine_mindset,A_only,A_only,persona_20260410T045004Z_b35d998a,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,none,0,30,2026-04-10T04:50:38.798956+00:00,ESTP,ESTP
machine_mindset,A_summary_to_B,A_summary_to_B,persona_20260410T201859Z_60d2f8bf,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,summary,1,30,2026-04-10T20:19:23.610000+00:00,ESTP,ISTJ
machine_mindset,B_history_to_B,B_history_to_B,persona_20260410T202027Z_8a80cce8,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,history,1,30,2026-04-10T20:20:27.853988+00:00,ESTP,ISTJ
machine_mindset,B_only,B_only,persona_20260410T050234Z_47226dc7,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,none,0,30,2026-04-10T05:03:04.042793+00:00,ISTJ,ISTJ
machine_mindset,B_summary_to_B,B_summary_to_B,persona_20260410T202050Z_be2d0969,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,summary,1,30,2026-04-10T20:20:50.619426+00:00,ESTP,ISTJ
ifeval,A_history_to_B,A_history_to_B,persona_20260410T201659Z_3a112f9a,ifeval,gemini-2.5-flash-lite,history,1,30,2026-04-10T20:17:39.178246+00:00,ESTP,ISTJ
ifeval,A_only,A_only,persona_20260410T045048Z_742e9468,ifeval,gemini-2.5-flash-lite,none,0,30,2026-04-10T04:51:43.505510+00:00,ESTP,ESTP
ifeval,A_summary_to_B,A_summary_to_B,persona_20260410T201933Z_95b4909b,ifeval,gemini-2.5-flash-lite,summary,1,30,2026-04-10T20:20:14.705598+00:00,ESTP,ISTJ
ifeval,B_history_to_B,B_history_to_B,persona_20260410T202037Z_46b03c95,ifeval,gemini-2.5-flash-lite,history,1,30,2026-04-10T20:20:37.838855+00:00,ESTP,ISTJ
ifeval,B_only,B_only,persona_20260410T050313Z_b64dd819,ifeval,gemini-2.5-flash-lite,none,0,30,2026-04-10T05:04:05.861033+00:00,ISTJ,ISTJ
ifeval,B_summary_to_B,B_summary_to_B,persona_20260410T202100Z_1ab92b57,ifeval,gemini-2.5-flash-lite,summary,1,30,2026-04-10T20:21:00.329144+00:00,ESTP,ISTJ
mbti_mcq,A_history_to_B,A_history_to_B,persona_20260410T202106Z_bfdf8018,mbti_questions,gemini-2.5-flash-lite,history,1,93,2026-04-10T20:22:22.649759+00:00,ESTP,INTP
mbti_mcq,A_only,A_only,persona_20260410T044813Z_e70ff536,mbti_questions,gemini-2.5-flash-lite,none,0,93,2026-04-10T04:49:58.464405+00:00,ESTP,ESTP
mbti_mcq,A_summary_to_B,A_summary_to_B,persona_20260410T202356Z_37c2053e,mbti_questions,gemini-2.5-flash-lite,summary,1,93,2026-04-10T20:25:11.937537+00:00,ESTP,INTP
mbti_mcq,B_history_to_B,B_history_to_B,persona_20260410T202643Z_2857ab6b,mbti_questions,gemini-2.5-flash-lite,history,1,93,2026-04-10T20:26:44.023750+00:00,ESTP,INTP
mbti_mcq,B_only,B_only,persona_20260410T050412Z_0a39d9a6,mbti_questions,gemini-2.5-flash-lite,none,0,93,2026-04-10T05:05:32.960569+00:00,INTP,INTP
mbti_mcq,B_summary_to_B,B_summary_to_B,persona_20260410T202705Z_630a8481,mbti_questions,gemini-2.5-flash-lite,summary,1,93,2026-04-10T20:27:05.948810+00:00,ESTP,INTP
machine_mindset,A_history_to_B,A_history_to_B,persona_20260410T202228Z_79e3032b,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,history,1,30,2026-04-10T20:22:58.306975+00:00,ESTP,INTP
machine_mindset,A_only,A_only,persona_20260410T045004Z_b35d998a,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,none,0,30,2026-04-10T04:50:38.798956+00:00,ESTP,ESTP
machine_mindset,A_summary_to_B,A_summary_to_B,persona_20260410T202518Z_c9904ece,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,summary,1,30,2026-04-10T20:25:45.263401+00:00,ESTP,INTP
machine_mindset,B_history_to_B,B_history_to_B,persona_20260410T202650Z_58114355,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,history,1,30,2026-04-10T20:26:50.079828+00:00,ESTP,INTP
machine_mindset,B_only,B_only,persona_20260410T050539Z_73844c72,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,none,0,30,2026-04-10T05:06:14.037984+00:00,INTP,INTP
machine_mindset,B_summary_to_B,B_summary_to_B,persona_20260410T202712Z_fd269341,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,summary,1,30,2026-04-10T20:27:12.058621+00:00,ESTP,INTP
